"","gene","GO"
"3642","34206_at","GO:0007165;GO:0008360;GO:0008360;GO:0030037;GO:0043547;GO:0043547;GO:0051056;GO:0051491;GO:0051497;GO:0005654;GO:0005737;GO:0005794;GO:0005802;GO:0005829;GO:0005829;GO:0005886;GO:0005886;GO:0031410;GO:0032580;GO:0043231;GO:0005096;GO:0005096;GO:0005096;GO:0005515;GO:0005547;GO:0005547;GO:0046872"
"3643","34207_at","GO:0035108;GO:0005929;GO:0060170;GO:0005515"
"3644","34208_at","GO:0006811;GO:0006811;GO:0006873;GO:0006884;GO:0006971;GO:0007268;GO:0007612;GO:0009410;GO:0030644;GO:0035264;GO:0040040;GO:0051452;GO:0055064;GO:0055075;GO:0060996;GO:0072488;GO:1902476;GO:1990573;GO:0005886;GO:0005886;GO:0005887;GO:0016021;GO:0032590;GO:0043005;GO:0043025;GO:0043025;GO:0043204;GO:0045202;GO:0071944;GO:0071944;GO:0008519;GO:0015108;GO:0015379;GO:0015379;GO:0015379"
"3645","34209_at","GO:0016310;GO:0032958;GO:0046854;GO:0046854;GO:0071277;GO:0005634;GO:0005634;GO:0005737;GO:0005737;GO:0005829;GO:0016607;GO:0000828;GO:0005516;GO:0005524;GO:0008440;GO:0016301"
"3646","34210_at","GO:0007204;GO:0007204;GO:0045730;GO:0005576;GO:0005886;GO:0016020;GO:0031225;GO:0031226;GO:0097225"
"3647","34211_at","GO:0006282;GO:0006354;GO:0006357;GO:0006914;GO:0007369;GO:0035521;GO:0035522;GO:0043484;GO:0043966;GO:0045893;GO:0000124;GO:0000124;GO:0070461;GO:0003712;GO:0005515"
"3648","34212_at","GO:0001754;GO:0006508;GO:0007005;GO:0007628;GO:0008285;GO:0021702;GO:0021772;GO:0021954;GO:0035608;GO:0035609;GO:0035609;GO:0035609;GO:0035610;GO:0035610;GO:0035610;GO:0042133;GO:0050905;GO:0060041;GO:0098957;GO:0098958;GO:2000060;GO:0005634;GO:0005730;GO:0005737;GO:0005739;GO:0005829;GO:0043231;GO:1904115;GO:0004181;GO:0004181;GO:0008270;GO:0015631"
"3649","34213_at","GO:0000122;GO:0006355;GO:0016477;GO:0016477;GO:0030010;GO:0032386;GO:0035330;GO:0035330;GO:0035331;GO:0043410;GO:0045893;GO:0046621;GO:0046621;GO:0005634;GO:0005737;GO:0005737;GO:0005829;GO:0005829;GO:0032587;GO:0032991;GO:0048471;GO:0003713;GO:0005515;GO:0019900;GO:0019900;GO:0060090;GO:0060090"
"3650","34214_at","GO:0002718;GO:0002718;GO:0006954;GO:0034142;GO:0034142;GO:0045087;GO:0005615;GO:0031012;GO:0046696;GO:0046696;GO:0001530;GO:0001530"
"3651","34215_at","GO:0006355;GO:0006397;GO:0007165;GO:0008380;GO:0042113;GO:0043484;GO:0043484;GO:0005634;GO:0005681;GO:0005829;GO:0005829;GO:0016607;GO:0016607;GO:0003723;GO:0005515;GO:0051018;GO:0051018"
"3652","34216_at","GO:0000122;GO:0006357;GO:0007409;GO:0007411;GO:0042593;GO:0045604;GO:0045944;GO:0048813;GO:0061179;GO:1904178;GO:0000785;GO:0005634;GO:0005654;GO:0005829;GO:0000978;GO:0000978;GO:0000981;GO:0000981;GO:0000981;GO:0001228;GO:0008270"
"3653","34217_at","GO:0000122;GO:0006357;GO:0007409;GO:0007411;GO:0042593;GO:0045604;GO:0045944;GO:0048813;GO:0061179;GO:1904178;GO:0000785;GO:0005634;GO:0005654;GO:0005829;GO:0000978;GO:0000978;GO:0000981;GO:0000981;GO:0000981;GO:0001228;GO:0008270"
"3654","34219_at","GO:0007165;GO:0007267;GO:1901384;GO:0005615;GO:0005102;GO:0005159;GO:0005179"
"3655","34220_at","GO:0006325;GO:0007283;GO:0030154;GO:0045892;GO:0045892;GO:0045892;GO:0048635;GO:0005634;GO:0005634;GO:0005654;GO:0003682;GO:0003714;GO:0005515;GO:0042393;GO:0042393"
"3656","34221_at","GO:0008150;GO:0005575;GO:0005634;GO:0003677"
"3657","34222_at","GO:0007049;GO:0007399;GO:0045666;GO:0045930;GO:0071300;GO:0005576;GO:0005783;GO:0030425;GO:0043025"
"3658","34223_at","GO:0006952;GO:0007155;GO:0007165;GO:0019221;GO:0030593;GO:0045637;GO:0005576;GO:0005765;GO:0005886;GO:0005887;GO:0009897;GO:0030666;GO:0043235;GO:0004896;GO:0005515;GO:0019955;GO:0038023;GO:0051916"
"3659","34224_at","GO:0006629;GO:0006636;GO:0006636;GO:0006665;GO:0005789;GO:0016020;GO:0016021;GO:0003674;GO:0005515;GO:0016717"
"3660","34225_at","GO:0034244;GO:0034244;GO:0045944;GO:0051571;GO:0005634;GO:0005654;GO:0005654;GO:0005829;GO:0016604;GO:0032021;GO:0032021;GO:0032021;GO:0003682;GO:0005515;GO:0060090"
"3661","34226_at","GO:0000165;GO:0006468;GO:0035556;GO:0035556;GO:0005737;GO:0005737;GO:0004672;GO:0004674;GO:0004674;GO:0005515;GO:0005524;GO:0008349;GO:0106310"
"3662","34227_i_at","GO:0006897;GO:0006955;GO:0005615;GO:0062023;GO:0062023;GO:0005044;GO:0030021;GO:0030247"
"3663","34228_r_at","GO:0006897;GO:0006955;GO:0005615;GO:0062023;GO:0062023;GO:0005044;GO:0030021;GO:0030247"
"3664","34229_s_at","GO:0006012;GO:0008643;GO:0072334;GO:0000139;GO:0000139;GO:0005654;GO:0005783;GO:0005794;GO:0030173;GO:0005459;GO:0005459;GO:0005515"
"3665","34230_r_at","GO:0006012;GO:0008643;GO:0072334;GO:0000139;GO:0000139;GO:0005654;GO:0005783;GO:0005794;GO:0030173;GO:0005459;GO:0005459;GO:0005515"
"3666","34231_at","GO:0001558;GO:0001779;GO:0006260;GO:0006275;GO:0006281;GO:0006325;GO:0006354;GO:0006355;GO:0016570;GO:0018393;GO:0030174;GO:0031098;GO:0032786;GO:0043966;GO:0043967;GO:0043981;GO:0043982;GO:0043983;GO:0044154;GO:0045648;GO:0045740;GO:0045892;GO:0045944;GO:0045944;GO:0051726;GO:0072708;GO:0072710;GO:0072716;GO:0072720;GO:0072739;GO:0090240;GO:1900182;GO:1902035;GO:2000278;GO:2000819;GO:0000123;GO:0000123;GO:0000775;GO:0005634;GO:0005654;GO:0005654;GO:0005694;GO:0005829;GO:0036409;GO:0090734;GO:0003688;GO:0003712;GO:0004402;GO:0004402;GO:0005515;GO:0008270;GO:0042393"
"3667","34232_at","GO:0000413;GO:0000413;GO:0006457;GO:0005634;GO:0005737;GO:0005886;GO:0043231;GO:0003755;GO:0003755;GO:0016018;GO:0016018"
"3668","34233_i_at","GO:0000413;GO:0000413;GO:0006457;GO:0005634;GO:0005737;GO:0005886;GO:0043231;GO:0003755;GO:0003755;GO:0016018;GO:0016018"
"3669","34234_f_at","GO:0000413;GO:0000413;GO:0006457;GO:0005634;GO:0005737;GO:0005886;GO:0043231;GO:0003755;GO:0003755;GO:0016018;GO:0016018"
"3670","34235_at","GO:0003094;GO:0006112;GO:0007166;GO:0007186;GO:0007189;GO:0008654;GO:0019216;GO:0042116;GO:0042593;GO:0043031;GO:0043129;GO:0045444;GO:0048821;GO:0061626;GO:0071073;GO:0005886;GO:0009986;GO:0016021;GO:0031410;GO:0031410;GO:0045177;GO:0004930;GO:0005515"
"3671","34236_at","GO:0043086;GO:0005576;GO:0004859"
"3672","34237_at","GO:0006412;GO:0006414;GO:0006417;GO:0007165;GO:0005829;GO:0016020;GO:0070062;GO:0003746;GO:0003924;GO:0005515;GO:0005525"
"3673","34238_at","GO:0006355;GO:0032926;GO:0005576;GO:0016020;GO:0016021;GO:0005515;GO:0015026;GO:0034711;GO:0038102"
"3674","34241_at","GO:0000122;GO:0001947;GO:0003162;GO:0003180;GO:0003190;GO:0003197;GO:0003197;GO:0003208;GO:0003215;GO:0003281;GO:0003289;GO:0003290;GO:0006355;GO:0007267;GO:0007492;GO:0008584;GO:0008584;GO:0009410;GO:0009612;GO:0010507;GO:0010575;GO:0010667;GO:0030513;GO:0033189;GO:0035054;GO:0036302;GO:0042060;GO:0045165;GO:0045766;GO:0045893;GO:0045893;GO:0045944;GO:0045944;GO:0045944;GO:0048617;GO:0051891;GO:0051896;GO:0060290;GO:0060413;GO:0060575;GO:0061026;GO:0061049;GO:0070374;GO:0071333;GO:0086004;GO:1903202;GO:2001234;GO:0000785;GO:0005634;GO:0005634;GO:0005634;GO:0005654;GO:0016604;GO:0090575;GO:0000976;GO:0000977;GO:0000978;GO:0000978;GO:0000981;GO:0000981;GO:0001216;GO:0001228;GO:0001228;GO:0003677;GO:0003677;GO:0003700;GO:0005515;GO:0008270;GO:0019901;GO:0043565;GO:0051525;GO:0061629;GO:0061629;GO:0070410;GO:1990837"
"3675","34242_at","GO:0006325;GO:0007088;GO:0030097;GO:0031507;GO:0045652;GO:0045892;GO:0045892;GO:0045892;GO:0051726;GO:0000785;GO:0000793;GO:0005634;GO:0005634;GO:0005654;GO:0005654;GO:0061793;GO:0003682;GO:0003682;GO:0005515;GO:0008270;GO:0031491;GO:0032093;GO:0035064;GO:0035064;GO:0042393;GO:0042393;GO:0042802"
"3676","34243_i_at","GO:0006325;GO:0007088;GO:0030097;GO:0031507;GO:0045652;GO:0045892;GO:0045892;GO:0045892;GO:0051726;GO:0000785;GO:0000793;GO:0005634;GO:0005634;GO:0005654;GO:0005654;GO:0061793;GO:0003682;GO:0003682;GO:0005515;GO:0008270;GO:0031491;GO:0032093;GO:0035064;GO:0035064;GO:0042393;GO:0042393;GO:0042802"
"3677","34244_r_at","GO:0006325;GO:0007088;GO:0030097;GO:0031507;GO:0045652;GO:0045892;GO:0045892;GO:0045892;GO:0051726;GO:0000785;GO:0000793;GO:0005634;GO:0005634;GO:0005654;GO:0005654;GO:0061793;GO:0003682;GO:0003682;GO:0005515;GO:0008270;GO:0031491;GO:0032093;GO:0035064;GO:0035064;GO:0042393;GO:0042393;GO:0042802"
"3678","34247_at","GO:0006887;GO:0006897;GO:0031638;GO:0005886;GO:0005886;GO:0030424;GO:0030425;GO:0031410;GO:0043083;GO:0043195;GO:0004252;GO:0005044;GO:0008236"
"3679","34248_at","GO:0006887;GO:0006897;GO:0031638;GO:0005886;GO:0005886;GO:0030424;GO:0030425;GO:0031410;GO:0043083;GO:0043195;GO:0004252;GO:0005044;GO:0008236"
"3680","34249_at","GO:0016239;GO:0032007;GO:0005634;GO:0005515"
"3681","34250_at","GO:0030036;GO:0032012;GO:0050790;GO:0005654;GO:0005829;GO:0014069;GO:0045211;GO:0060077;GO:0070161;GO:0098690;GO:0098982;GO:0099629;GO:0005085"
"3682","34251_at","GO:0006357;GO:0009653;GO:0009952;GO:0045446;GO:0045944;GO:0048704;GO:0000785;GO:0001650;GO:0005634;GO:0005654;GO:0005829;GO:0000978;GO:0000981;GO:0000981;GO:0001228;GO:0005515;GO:1990837"
"3683","34253_at","GO:0006406;GO:0006913;GO:0015031;GO:0072006;GO:0000776;GO:0005635;GO:0005635;GO:0005643;GO:0005643;GO:0005643;GO:0005829;GO:0031080;GO:0031080;GO:0005515;GO:0017056;GO:0017056"
"3684","34254_at","GO:0007265;GO:0043547;GO:0005634;GO:0005829;GO:0005829;GO:0005886;GO:0005903;GO:0005085;GO:0005515;GO:0030695;GO:0030695"
"3685","34255_at","GO:0006640;GO:0006641;GO:0019432;GO:0019432;GO:0019915;GO:0034379;GO:0035336;GO:0042572;GO:0046339;GO:0046339;GO:0055089;GO:0005789;GO:0005789;GO:0005886;GO:0016021;GO:0016021;GO:0035579;GO:0003846;GO:0004144;GO:0004144;GO:0005515;GO:0008374;GO:0016746;GO:0042802;GO:0050252"
"3686","34256_at","GO:0001574;GO:0005975;GO:0006486;GO:0006688;GO:0097503;GO:0000139;GO:0000139;GO:0005887;GO:0016021;GO:0003836;GO:0004513;GO:0008373;GO:0047291;GO:0047291"
"3687","34257_at","GO:0002092;GO:0003402;GO:0007165;GO:0007399;GO:0008285;GO:0010976;GO:0030336;GO:0032516;GO:0032926;GO:0038180;GO:0043113;GO:0043113;GO:0051898;GO:0060395;GO:0072015;GO:0072583;GO:1990090;GO:0001750;GO:0001917;GO:0005634;GO:0005737;GO:0005737;GO:0005770;GO:0005814;GO:0005886;GO:0005911;GO:0005923;GO:0014069;GO:0030425;GO:0030425;GO:0032991;GO:0036057;GO:0045202;GO:0048471;GO:0097546;GO:0005515;GO:0019902;GO:0030159;GO:0030159;GO:0031697;GO:0031697;GO:0046332;GO:0046332;GO:0070699;GO:0070699"
"3688","34258_at","GO:0002090;GO:0007160;GO:0007165;GO:0008360;GO:0031532;GO:0000151;GO:0001726;GO:0005654;GO:0005737;GO:0005737;GO:0005829;GO:0005938;GO:0070161;GO:0098794;GO:0005515;GO:0042802;GO:0042803"
"3689","34259_at","GO:0007005;GO:0048312;GO:0048312;GO:0005737;GO:0005737;GO:0003729;GO:0003729"
"3690","34260_at","GO:0007004;GO:0032006;GO:0050821;GO:0050821;GO:0050821;GO:0071902;GO:1904263;GO:1904515;GO:2000003;GO:0000781;GO:0005634;GO:0005634;GO:0005737;GO:0005829;GO:0005829;GO:0016020;GO:0016604;GO:0031931;GO:0031932;GO:0034399;GO:0070209;GO:0110078;GO:0005515;GO:0019901;GO:0042162;GO:0044877;GO:0051879;GO:0051879;GO:0060090"
"3691","34261_at","GO:0006646;GO:0006646;GO:0006646;GO:0008654;GO:0005575;GO:0005737;GO:0005789;GO:0004306;GO:0004306;GO:0004306;GO:0005515"
"3692","34262_at","GO:0007292;GO:0030041;GO:0048477;GO:0005730;GO:0005769;GO:0005783;GO:0005829;GO:0005884;GO:0043231;GO:0003779;GO:0005102;GO:0031267"
"3693","34263_s_at","GO:0007292;GO:0030041;GO:0048477;GO:0005730;GO:0005769;GO:0005783;GO:0005829;GO:0005884;GO:0043231;GO:0003779;GO:0005102;GO:0031267"
"3694","34264_at","GO:0000209;GO:0005634;GO:0005769;GO:0005794;GO:0005829;GO:0005874;GO:0014069;GO:0015630;GO:0031410;GO:0031410;GO:0070161;GO:0003779;GO:0005515"
"3695","34265_at","GO:0006886;GO:0007218;GO:0016486;GO:0043086;GO:0046883;GO:0046883;GO:0005576;GO:0005634;GO:0030141;GO:0004857;GO:0005515;GO:0005525;GO:0030234;GO:0051082"
"3696","34266_at","GO:0001525;GO:0001934;GO:0005977;GO:0006094;GO:0006112;GO:0006909;GO:0007166;GO:0007275;GO:0008203;GO:0010507;GO:0014009;GO:0019221;GO:0019953;GO:0030217;GO:0033210;GO:0033210;GO:0033210;GO:0042593;GO:0044321;GO:0045721;GO:0046850;GO:0051049;GO:0051346;GO:0060259;GO:0097009;GO:0098868;GO:0120162;GO:0150104;GO:0005576;GO:0009897;GO:0016021;GO:0016323;GO:0043235;GO:0043235;GO:0004888;GO:0004896;GO:0005515;GO:0017046;GO:0019955;GO:0038021;GO:0038021"
"3697","34267_r_at","GO:0001525;GO:0001934;GO:0005977;GO:0006094;GO:0006112;GO:0006909;GO:0007166;GO:0007275;GO:0008203;GO:0010507;GO:0014009;GO:0019221;GO:0019953;GO:0030217;GO:0033210;GO:0033210;GO:0033210;GO:0042593;GO:0044321;GO:0045721;GO:0046850;GO:0051049;GO:0051346;GO:0060259;GO:0097009;GO:0098868;GO:0120162;GO:0150104;GO:0005576;GO:0009897;GO:0016021;GO:0016323;GO:0043235;GO:0043235;GO:0004888;GO:0004896;GO:0005515;GO:0017046;GO:0019955;GO:0038021;GO:0038021"
"3698","34268_at","GO:0006914;GO:0007186;GO:0007264;GO:0009968;GO:0045471;GO:0005794;GO:0005886;GO:0005903;GO:0016020;GO:0030136;GO:0045121;GO:0001965;GO:0003924;GO:0005515"
"3699","34269_at","GO:0045893;GO:0045893;GO:0005575;GO:0005634;GO:0005515"
"3700","34270_at","GO:0000398;GO:0000398;GO:0000398;GO:0006397;GO:0006402;GO:0009617;GO:0005634;GO:0005634;GO:0005654;GO:0005688;GO:0005737;GO:0005829;GO:0046540;GO:0046540;GO:0046540;GO:0071005;GO:0120115;GO:1990726;GO:0003723;GO:0005515;GO:0046982"
"3701","34271_at","GO:0006397;GO:0009972;GO:0016554;GO:0016554;GO:0016556;GO:0080111;GO:0080111;GO:0005634;GO:0005737;GO:0003723;GO:0004126;GO:0004126;GO:0042802;GO:0046872"
"3702","34272_at","GO:0001975;GO:0007186;GO:0007420;GO:0008277;GO:0010460;GO:0042220;GO:0043278;GO:0043547;GO:0045471;GO:0045744;GO:0051924;GO:0060160;GO:0061052;GO:0110053;GO:1900924;GO:1901380;GO:1990791;GO:2000463;GO:0005634;GO:0005737;GO:0005829;GO:0005886;GO:0032991;GO:0001965;GO:0003924;GO:0005096;GO:0005516"
"3703","34273_at","GO:0001975;GO:0007186;GO:0007420;GO:0008277;GO:0010460;GO:0042220;GO:0043278;GO:0043547;GO:0045471;GO:0045744;GO:0051924;GO:0060160;GO:0061052;GO:0110053;GO:1900924;GO:1901380;GO:1990791;GO:2000463;GO:0005634;GO:0005737;GO:0005829;GO:0005886;GO:0032991;GO:0001965;GO:0003924;GO:0005096;GO:0005516"
"3704","34274_at","GO:0006369;GO:0006378;GO:0032786;GO:2000805;GO:0005634;GO:0005654;GO:0005737;GO:0005849;GO:0016363;GO:0000993;GO:0003723;GO:0003729;GO:0005515;GO:0043175;GO:1990269"
"3705","34275_s_at","GO:0000122;GO:0000122;GO:0000381;GO:0001666;GO:0002244;GO:0002931;GO:0006355;GO:0008285;GO:0010468;GO:0010629;GO:0032348;GO:0035019;GO:0043065;GO:0043280;GO:0043922;GO:0045665;GO:0045665;GO:0045665;GO:0045666;GO:0045667;GO:0045892;GO:0045892;GO:0045892;GO:0045892;GO:0045893;GO:0045944;GO:0045955;GO:0046676;GO:0050768;GO:0060379;GO:0070933;GO:0071257;GO:0071385;GO:0071466;GO:0097150;GO:0099563;GO:1902459;GO:1902894;GO:1903203;GO:1903204;GO:1903223;GO:2000065;GO:2000706;GO:2000740;GO:2000798;GO:0005634;GO:0005634;GO:0005634;GO:0005634;GO:0005654;GO:0005654;GO:0005737;GO:0005829;GO:0017053;GO:0017053;GO:0000976;GO:0000976;GO:0000978;GO:0000978;GO:0000979;GO:0001227;GO:0001227;GO:0001227;GO:0003682;GO:0003700;GO:0005515;GO:0046872;GO:0061629"
"3706","34276_at","GO:0034454;GO:0005813;GO:0005829;GO:0005829;GO:0005874;GO:0015630;GO:0045171;GO:0005509;GO:0005515"
"3707","34277_at","GO:0006730;GO:0005576;GO:0016323;GO:0008270;GO:0016836"
"3708","34278_at","GO:0006413;GO:0005737;GO:0005829;GO:0003723;GO:0003743;GO:0005515;GO:0008135"
"3709","34280_at","GO:0007165;GO:0007214;GO:0007268;GO:0034220;GO:0042391;GO:0050877;GO:0051932;GO:0060078;GO:0060079;GO:1902476;GO:2001226;GO:0005887;GO:0032590;GO:0034707;GO:0043005;GO:0045202;GO:0045211;GO:0070161;GO:0098794;GO:1902711;GO:1902711;GO:0004890;GO:0005231;GO:0005237;GO:0005254;GO:0008503;GO:0022851;GO:0022851;GO:0030594;GO:1904315"
"3710","34281_at","GO:0035774;GO:0045921;GO:0046676;GO:0005829;GO:0016020;GO:0005509;GO:0005509;GO:0005515"
"3711","34282_at","GO:0000122;GO:0006357;GO:0006357;GO:0006366;GO:0140467;GO:0000785;GO:0005634;GO:0005634;GO:0090575;GO:0000978;GO:0000981;GO:0000981;GO:0001227;GO:0003700;GO:0005515"
"3712","34283_at","GO:0006024;GO:0015012;GO:0015012;GO:0015012;GO:0030166;GO:0030203;GO:0030206;GO:0043931;GO:0048706;GO:0050650;GO:0050650;GO:0000137;GO:0000139;GO:0000139;GO:0005615;GO:0016021;GO:0030158;GO:0030158;GO:0030158;GO:0046872"
"3713","34284_at","GO:0001822;GO:0035720;GO:0042073;GO:0045724;GO:0060122;GO:0060271;GO:0060271;GO:1902017;GO:1905515;GO:2000785;GO:0005813;GO:0005814;GO:0005814;GO:0005814;GO:0005829;GO:0005929;GO:0005929;GO:0005929;GO:0005929;GO:0030992;GO:0030992;GO:0031514;GO:0036064;GO:0036064;GO:0036064;GO:0036126;GO:0097542;GO:0097546;GO:0097730;GO:0005515;GO:0019894"
"3714","34285_at","GO:0007049;GO:0016567;GO:0016567;GO:0051301;GO:1901992;GO:0005515"
"3715","34286_at","GO:0000375;GO:0000398;GO:0000398;GO:0008380;GO:0000974;GO:0000974;GO:0005634;GO:0005654;GO:0005681;GO:0005681;GO:0005730;GO:0005813;GO:0016607;GO:0071007;GO:0071013;GO:0005515"
"3716","34287_at","GO:0001707;GO:0006004;GO:0010468;GO:0010717;GO:0036066;GO:0036066;GO:0051046;GO:1903334;GO:0005789;GO:0005794;GO:0046922;GO:0046922;GO:0046922"
"3717","34288_at","GO:0001525;GO:0001570;GO:0006955;GO:0007155;GO:0007186;GO:0007204;GO:0008285;GO:0019722;GO:0021557;GO:0031623;GO:0060326;GO:0070098;GO:0070374;GO:1902230;GO:1905322;GO:0005634;GO:0005768;GO:0005769;GO:0005886;GO:0005886;GO:0005905;GO:0009897;GO:0009986;GO:0016021;GO:0043231;GO:0055037;GO:0005044;GO:0005515;GO:0015026;GO:0016493;GO:0016494;GO:0019957;GO:0019958"
"3718","34289_f_at","GO:0006354;GO:0016567;GO:0016573;GO:0032968;GO:0045893;GO:0051123;GO:0060261;GO:0060261;GO:0000151;GO:0005634;GO:0005654;GO:0016592;GO:0016592;GO:0070847;GO:0003712;GO:0003712;GO:0003713;GO:0004402;GO:0005515;GO:0030374;GO:0042809;GO:0044877;GO:0046966;GO:0061630"
"3719","34290_f_at","GO:0006354;GO:0016567;GO:0016573;GO:0032968;GO:0045893;GO:0051123;GO:0060261;GO:0060261;GO:0000151;GO:0005634;GO:0005654;GO:0016592;GO:0016592;GO:0070847;GO:0003712;GO:0003712;GO:0003713;GO:0004402;GO:0005515;GO:0030374;GO:0042809;GO:0044877;GO:0046966;GO:0061630"
"3720","34291_at","GO:0006432;GO:0006432;GO:0051290;GO:0005737;GO:0005737;GO:0005829;GO:0009328;GO:0009328;GO:0009328;GO:0016020;GO:0000049;GO:0000287;GO:0003723;GO:0004826;GO:0004826;GO:0005515;GO:0005524"
"3721","34292_at","GO:0008150;GO:0016021;GO:0030133;GO:0030133;GO:0003674;GO:0005515"
"3722","34293_at","GO:0007017;GO:0007018;GO:0007030;GO:0007601;GO:0045218;GO:0090136;GO:0005794;GO:0005813;GO:0005871;GO:0005874;GO:0005915;GO:0015630;GO:0030659;GO:0070062;GO:0003777;GO:0005515;GO:0005524;GO:0008017;GO:0008569"
"3723","34294_at","GO:0007017;GO:0007018;GO:0007030;GO:0007601;GO:0045218;GO:0090136;GO:0005794;GO:0005813;GO:0005871;GO:0005874;GO:0005915;GO:0015630;GO:0030659;GO:0070062;GO:0003777;GO:0005515;GO:0005524;GO:0008017;GO:0008569"
"3724","34295_at","GO:0006511;GO:0007179;GO:0007179;GO:0016579;GO:0016579;GO:0030509;GO:0035520;GO:0035616;GO:0060389;GO:0071108;GO:1900246;GO:1905035;GO:1990167;GO:0005634;GO:0005634;GO:0005654;GO:0005737;GO:0005739;GO:0005829;GO:0005829;GO:0016604;GO:0004197;GO:0004843;GO:0004843;GO:0005160;GO:0005515;GO:0042802;GO:0046332;GO:0061649;GO:1990380"
"3725","34296_at","GO:0000226;GO:0007026;GO:0007389;GO:0032874;GO:0035372;GO:0070507;GO:0005737;GO:0005794;GO:0005819;GO:0005829;GO:0005829;GO:0005874;GO:0005875;GO:0005881;GO:0034451;GO:0005515;GO:0008017;GO:0008270;GO:0016740;GO:0019899;GO:0031625;GO:0042802;GO:0042803;GO:0051219"
"3726","34297_at","GO:0007186;GO:0007193;GO:0007193;GO:0007218;GO:0016358;GO:0031987;GO:0042416;GO:0043410;GO:0043410;GO:0045964;GO:1903206;GO:0000151;GO:0005737;GO:0005783;GO:0005789;GO:0005886;GO:0005886;GO:0005886;GO:0005887;GO:0009986;GO:0043235;GO:0043235;GO:0045202;GO:0004930;GO:0005515;GO:0008188;GO:0008528;GO:0008528;GO:0030165;GO:0030544;GO:0031072;GO:0031625;GO:0036505;GO:0036505;GO:0042277;GO:0042923"
"3727","34298_at","GO:0010951;GO:0030212;GO:0005576;GO:0062023;GO:0070062;GO:0072562;GO:0004867;GO:0005509;GO:0005515;GO:0005540;GO:0030246"
"3728","34299_at","GO:0000122;GO:0006355;GO:0006357;GO:0007283;GO:0008584;GO:0010596;GO:0030217;GO:0045892;GO:0045893;GO:0001673;GO:0005634;GO:0005654;GO:0005654;GO:0000978;GO:0001227;GO:0003677;GO:0003682;GO:0031625;GO:0046872"
"3729","342_at","GO:0006091;GO:0006796;GO:0006897;GO:0006955;GO:0009143;GO:0009143;GO:0010035;GO:0010467;GO:0030282;GO:0030308;GO:0030318;GO:0030500;GO:0030500;GO:0030502;GO:0030505;GO:0030505;GO:0030643;GO:0030730;GO:0031953;GO:0032869;GO:0033198;GO:0045599;GO:0045599;GO:0045719;GO:0046034;GO:0046034;GO:0046034;GO:0046325;GO:0046627;GO:0050427;GO:0055062;GO:0090305;GO:0110148;GO:1990787;GO:0005615;GO:0005765;GO:0005886;GO:0005886;GO:0005887;GO:0009986;GO:0009986;GO:0016021;GO:0016323;GO:0003676;GO:0004115;GO:0004527;GO:0004528;GO:0004528;GO:0004528;GO:0004551;GO:0004551;GO:0005044;GO:0005158;GO:0005509;GO:0005515;GO:0005524;GO:0008270;GO:0016791;GO:0030247;GO:0036219;GO:0036221;GO:0042803;GO:0047429;GO:0047693;GO:0050656;GO:0106177"
"3730","34300_at","GO:0000122;GO:0006355;GO:0006357;GO:0007283;GO:0008584;GO:0010596;GO:0030217;GO:0045892;GO:0045893;GO:0001673;GO:0005634;GO:0005654;GO:0005654;GO:0000978;GO:0001227;GO:0003677;GO:0003682;GO:0031625;GO:0046872"
"3731","34301_r_at","GO:0030307;GO:0030855;GO:0031069;GO:0031424;GO:0045109;GO:0045727;GO:0051798;GO:0001533;GO:0005829;GO:0005856;GO:0045095;GO:0045111;GO:0005198;GO:0005515"
"3732","34302_at","GO:0001732;GO:0006413;GO:0006413;GO:0075525;GO:0005737;GO:0005829;GO:0005829;GO:0005852;GO:0005852;GO:0016282;GO:0033290;GO:0048471;GO:0003723;GO:0003723;GO:0003743;GO:0003743;GO:0005515"
"3733","34304_s_at","GO:0001525;GO:0006596;GO:0006596;GO:0009447;GO:0032918;GO:0032918;GO:0005829;GO:0005829;GO:0004145;GO:0004145;GO:0004145;GO:0005515;GO:0008080;GO:0008080;GO:0019809;GO:0042802"
"3734","34305_at","GO:0010468;GO:0039694;GO:0045944;GO:0051252;GO:0005634;GO:0005654;GO:0005654;GO:0005654;GO:0005737;GO:0005737;GO:0005829;GO:0016020;GO:0016607;GO:0036464;GO:0070062;GO:1990904;GO:0000981;GO:0003697;GO:0003697;GO:0003723;GO:0003723;GO:0003729;GO:0003729;GO:0005515;GO:0045296;GO:0098847"
"3735","34306_at","GO:0000381;GO:0001701;GO:0006397;GO:0007399;GO:0008380;GO:0030326;GO:0043484;GO:0045445;GO:0005634;GO:0005654;GO:0005654;GO:0005737;GO:0005737;GO:0005829;GO:0010494;GO:0001069;GO:0003723;GO:0003723;GO:0003723;GO:0003725;GO:0005515;GO:0046872"
"3736","34307_at","GO:0006672;GO:0006688;GO:0010908;GO:0072657;GO:0005768;GO:0005794;GO:0005856;GO:0005887;GO:0010008;GO:0016020;GO:0070062"
"3737","34308_at","GO:0008285;GO:0000786;GO:0005634;GO:0005634;GO:0005654;GO:0070062;GO:0003674;GO:0003677;GO:0005515;GO:0030527;GO:0046982"
"3738","34309_at","GO:0006508;GO:0006691;GO:0046686;GO:0051603;GO:0005615;GO:0005615;GO:0004181;GO:0005515;GO:0008270"
